604	38
605	38
606	38
607	38
608	38
609	38
610	38
611	39
612	39
613	39
614	39
615	39
616	39
617	39
618	39
619	39
620	39
621	39
622	39
623	39
624	39
625	39
626	39
627	39
628	39
629	39
630	39
631	39
632	39
633	40
634	40
635	40
636	40
637	40
638	40
639	40
640	40
641	40
642	40
643	40
644	40
645	40
646	40
647	40
648	40
649	40
650	40
651	40
652	40
653	40
654	40
655	40
656	41
657	41
658	41
659	41
660	41
661	41
662	41
663	41
664	41
665	41
666	41
667	42
668	42
669	42
670	42
671	42
672	42
673	42
674	42
675	42
676	42
677	42
678	42
679	42
680	42
681	42
682	42
683	43
684	43
685	43
686	43
687	43
688	43
689	43
690	43
691	43
692	43
693	44
694	44
695	44
696	44
697	44
698	44
699	44
700	45
701	45
702	45
703	46
704	46
705	46
706	46
707	46
708	46
709	47
710	47
711	47
712	47
713	48
714	48
715	48
716	48
717	48
718	48
719	48
720	48
721	49
722	49
723	49
724	49
725	49
726	49
727	50
728	50
729	50
730	5
731	7
732	10
733	25
734	25
735	25
736	25
737	25
738	32
739	32
740	33
741	33
742	33
743	37
744	37
745	37
746	37
747	37
748	37
749	37
750	37
751	37
752	37
753	37
754	37
755	37
756	43
757	44
758	0
759	0
